"jurisdiction","date","year","month","day","cases","deaths"
"Austria",2019-12-31,2019,12,31,0,0
"Austria",2020-01-01,2020,1,1,0,0
"Austria",2020-01-02,2020,1,2,0,0
"Austria",2020-01-03,2020,1,3,0,0
"Austria",2020-01-04,2020,1,4,0,0
"Austria",2020-01-05,2020,1,5,0,0
"Austria",2020-01-06,2020,1,6,0,0
"Austria",2020-01-07,2020,1,7,0,0
"Austria",2020-01-08,2020,1,8,0,0
"Austria",2020-01-09,2020,1,9,0,0
"Austria",2020-01-10,2020,1,10,0,0
"Austria",2020-01-11,2020,1,11,0,0
"Austria",2020-01-12,2020,1,12,0,0
"Austria",2020-01-13,2020,1,13,0,0
"Austria",2020-01-14,2020,1,14,0,0
"Austria",2020-01-15,2020,1,15,0,0
"Austria",2020-01-16,2020,1,16,0,0
"Austria",2020-01-17,2020,1,17,0,0
"Austria",2020-01-18,2020,1,18,0,0
"Austria",2020-01-19,2020,1,19,0,0
"Austria",2020-01-20,2020,1,20,0,0
"Austria",2020-01-21,2020,1,21,0,0
"Austria",2020-01-22,2020,1,22,0,0
"Austria",2020-01-23,2020,1,23,0,0
"Austria",2020-01-24,2020,1,24,0,0
"Austria",2020-01-25,2020,1,25,0,0
"Austria",2020-01-26,2020,1,26,0,0
"Austria",2020-01-27,2020,1,27,0,0
"Austria",2020-01-28,2020,1,28,0,0
"Austria",2020-01-29,2020,1,29,0,0
"Austria",2020-01-30,2020,1,30,0,0
"Austria",2020-01-31,2020,1,31,0,0
"Austria",2020-02-01,2020,2,1,0,0
"Austria",2020-02-02,2020,2,2,0,0
"Austria",2020-02-03,2020,2,3,0,0
"Austria",2020-02-04,2020,2,4,0,0
"Austria",2020-02-05,2020,2,5,0,0
"Austria",2020-02-06,2020,2,6,0,0
"Austria",2020-02-07,2020,2,7,0,0
"Austria",2020-02-08,2020,2,8,0,0
"Austria",2020-02-09,2020,2,9,0,0
"Austria",2020-02-10,2020,2,10,0,0
"Austria",2020-02-11,2020,2,11,0,0
"Austria",2020-02-12,2020,2,12,0,0
"Austria",2020-02-13,2020,2,13,0,0
"Austria",2020-02-14,2020,2,14,0,0
"Austria",2020-02-15,2020,2,15,0,0
"Austria",2020-02-16,2020,2,16,0,0
"Austria",2020-02-17,2020,2,17,0,0
"Austria",2020-02-18,2020,2,18,0,0
"Austria",2020-02-19,2020,2,19,0,0
"Austria",2020-02-20,2020,2,20,0,0
"Austria",2020-02-21,2020,2,21,0,0
"Austria",2020-02-22,2020,2,22,0,0
"Austria",2020-02-23,2020,2,23,0,0
"Austria",2020-02-24,2020,2,24,0,0
"Austria",2020-02-25,2020,2,25,0,0
"Austria",2020-02-26,2020,2,26,2,0
"Austria",2020-02-27,2020,2,27,0,0
"Austria",2020-02-28,2020,2,28,3,0
"Austria",2020-02-29,2020,2,29,2,0
"Austria",2020-03-01,2020,3,1,3,0
"Austria",2020-03-02,2020,3,2,4,0
"Austria",2020-03-03,2020,3,3,4,0
"Austria",2020-03-04,2020,3,4,6,0
"Austria",2020-03-05,2020,3,5,5,0
"Austria",2020-03-06,2020,3,6,12,0
"Austria",2020-03-07,2020,3,7,33,0
"Austria",2020-03-08,2020,3,8,25,0
"Austria",2020-03-09,2020,3,9,3,0
"Austria",2020-03-10,2020,3,10,29,0
"Austria",2020-03-11,2020,3,11,51,0
"Austria",2020-03-12,2020,3,12,64,0
"Austria",2020-03-13,2020,3,13,115,1
"Austria",2020-03-14,2020,3,14,143,0
"Austria",2020-03-15,2020,3,15,151,0
"Austria",2020-03-16,2020,3,16,205,0
"Austria",2020-03-17,2020,3,17,156,2
"Austria",2020-03-18,2020,3,18,316,0
"Austria",2020-03-19,2020,3,19,314,1
"Austria",2020-03-20,2020,3,20,550,2
"Austria",2020-03-21,2020,3,21,453,0
"Austria",2020-03-22,2020,3,22,375,2
"Austria",2020-03-23,2020,3,23,607,8
"Austria",2020-03-24,2020,3,24,855,9
"Austria",2020-03-25,2020,3,25,796,5
"Austria",2020-03-26,2020,3,26,606,4
"Austria",2020-03-27,2020,3,27,1141,18
"Austria",2020-03-28,2020,3,28,668,16
"Austria",2020-03-29,2020,3,29,594,0
"Austria",2020-03-30,2020,3,30,522,18
"Austria",2020-03-31,2020,3,31,805,22
"Austria",2020-04-01,2020,4,1,564,20
"Austria",2020-04-02,2020,4,2,529,18
"Austria",2020-04-03,2020,4,3,418,12
"Austria",2020-04-04,2020,4,4,396,10
"Austria",2020-04-05,2020,4,5,241,18
"Austria",2020-04-06,2020,4,6,217,18
"Austria",2020-04-07,2020,4,7,314,16
"Austria",2020-04-08,2020,4,8,343,23
"Austria",2020-04-09,2020,4,9,329,30
"Austria",2020-04-10,2020,4,10,279,22
"Austria",2020-04-11,2020,4,11,312,24
"Austria",2020-04-12,2020,4,12,247,18
"Austria",2020-04-13,2020,4,13,130,13
"Austria",2020-04-14,2020,4,14,106,18
"Austria",2020-04-15,2020,4,15,191,16
"Austria",2020-04-16,2020,4,16,136,9
"Austria",2020-04-17,2020,4,17,78,17
"Austria",2020-04-18,2020,4,18,155,21
"Austria",2020-04-19,2020,4,19,59,12
"Belgium",2019-12-31,2019,12,31,0,0
"Belgium",2020-01-01,2020,1,1,0,0
"Belgium",2020-01-02,2020,1,2,0,0
"Belgium",2020-01-03,2020,1,3,0,0
"Belgium",2020-01-04,2020,1,4,0,0
"Belgium",2020-01-05,2020,1,5,0,0
"Belgium",2020-01-06,2020,1,6,0,0
"Belgium",2020-01-07,2020,1,7,0,0
"Belgium",2020-01-08,2020,1,8,0,0
"Belgium",2020-01-09,2020,1,9,0,0
"Belgium",2020-01-10,2020,1,10,0,0
"Belgium",2020-01-11,2020,1,11,0,0
"Belgium",2020-01-12,2020,1,12,0,0
"Belgium",2020-01-13,2020,1,13,0,0
"Belgium",2020-01-14,2020,1,14,0,0
"Belgium",2020-01-15,2020,1,15,0,0
"Belgium",2020-01-16,2020,1,16,0,0
"Belgium",2020-01-17,2020,1,17,0,0
"Belgium",2020-01-18,2020,1,18,0,0
"Belgium",2020-01-19,2020,1,19,0,0
"Belgium",2020-01-20,2020,1,20,0,0
"Belgium",2020-01-21,2020,1,21,0,0
"Belgium",2020-01-22,2020,1,22,0,0
"Belgium",2020-01-23,2020,1,23,0,0
"Belgium",2020-01-24,2020,1,24,0,0
"Belgium",2020-01-25,2020,1,25,0,0
"Belgium",2020-01-26,2020,1,26,0,0
"Belgium",2020-01-27,2020,1,27,0,0
"Belgium",2020-01-28,2020,1,28,0,0
"Belgium",2020-01-29,2020,1,29,0,0
"Belgium",2020-01-30,2020,1,30,0,0
"Belgium",2020-01-31,2020,1,31,0,0
"Belgium",2020-02-01,2020,2,1,0,0
"Belgium",2020-02-02,2020,2,2,0,0
"Belgium",2020-02-03,2020,2,3,0,0
"Belgium",2020-02-04,2020,2,4,1,0
"Belgium",2020-02-05,2020,2,5,0,0
"Belgium",2020-02-06,2020,2,6,0,0
"Belgium",2020-02-07,2020,2,7,0,0
"Belgium",2020-02-08,2020,2,8,0,0
"Belgium",2020-02-09,2020,2,9,0,0
"Belgium",2020-02-10,2020,2,10,0,0
"Belgium",2020-02-11,2020,2,11,0,0
"Belgium",2020-02-12,2020,2,12,0,0
"Belgium",2020-02-13,2020,2,13,0,0
"Belgium",2020-02-14,2020,2,14,0,0
"Belgium",2020-02-15,2020,2,15,0,0
"Belgium",2020-02-16,2020,2,16,0,0
"Belgium",2020-02-17,2020,2,17,0,0
"Belgium",2020-02-18,2020,2,18,0,0
"Belgium",2020-02-19,2020,2,19,0,0
"Belgium",2020-02-20,2020,2,20,0,0
"Belgium",2020-02-21,2020,2,21,0,0
"Belgium",2020-02-22,2020,2,22,0,0
"Belgium",2020-02-23,2020,2,23,0,0
"Belgium",2020-02-24,2020,2,24,0,0
"Belgium",2020-02-25,2020,2,25,0,0
"Belgium",2020-02-26,2020,2,26,0,0
"Belgium",2020-02-27,2020,2,27,0,0
"Belgium",2020-02-28,2020,2,28,0,0
"Belgium",2020-02-29,2020,2,29,0,0
"Belgium",2020-03-01,2020,3,1,0,0
"Belgium",2020-03-02,2020,3,2,1,0
"Belgium",2020-03-03,2020,3,3,6,0
"Belgium",2020-03-04,2020,3,4,5,0
"Belgium",2020-03-05,2020,3,5,10,0
"Belgium",2020-03-06,2020,3,6,27,0
"Belgium",2020-03-07,2020,3,7,59,0
"Belgium",2020-03-08,2020,3,8,60,0
"Belgium",2020-03-09,2020,3,9,31,0
"Belgium",2020-03-10,2020,3,10,39,0
"Belgium",2020-03-11,2020,3,11,28,0
"Belgium",2020-03-12,2020,3,12,47,3
"Belgium",2020-03-13,2020,3,13,85,0
"Belgium",2020-03-14,2020,3,14,160,0
"Belgium",2020-03-15,2020,3,15,130,1
"Belgium",2020-03-16,2020,3,16,197,0
"Belgium",2020-03-17,2020,3,17,199,1
"Belgium",2020-03-18,2020,3,18,158,0
"Belgium",2020-03-19,2020,3,19,243,9
"Belgium",2020-03-20,2020,3,20,309,7
"Belgium",2020-03-21,2020,3,21,462,16
"Belgium",2020-03-22,2020,3,22,558,30
"Belgium",2020-03-23,2020,3,23,586,8
"Belgium",2020-03-24,2020,3,24,342,13
"Belgium",2020-03-25,2020,3,25,526,34
"Belgium",2020-03-26,2020,3,26,668,56
"Belgium",2020-03-27,2020,3,27,1298,42
"Belgium",2020-03-28,2020,3,28,1049,69
"Belgium",2020-03-29,2020,3,29,1850,64
"Belgium",2020-03-30,2020,3,30,1702,78
"Belgium",2020-03-31,2020,3,31,1063,82
"Belgium",2020-04-01,2020,4,1,876,192
"Belgium",2020-04-02,2020,4,2,1189,123
"Belgium",2020-04-03,2020,4,3,1384,183
"Belgium",2020-04-04,2020,4,4,1422,132
"Belgium",2020-04-05,2020,4,5,1661,140
"Belgium",2020-04-06,2020,4,6,1260,164
"Belgium",2020-04-07,2020,4,7,1123,185
"Belgium",2020-04-08,2020,4,8,1380,403
"Belgium",2020-04-09,2020,4,9,1209,205
"Belgium",2020-04-10,2020,4,10,1580,283
"Belgium",2020-04-11,2020,4,11,1684,496
"Belgium",2020-04-12,2020,4,12,1351,327
"Belgium",2020-04-13,2020,4,13,1629,254
"Belgium",2020-04-14,2020,4,14,942,303
"Belgium",2020-04-15,2020,4,15,530,254
"Belgium",2020-04-16,2020,4,16,2454,283
"Belgium",2020-04-17,2020,4,17,1236,417
"Belgium",2020-04-18,2020,4,18,1329,306
"Belgium",2020-04-19,2020,4,19,1045,290
"Denmark",2019-12-31,2019,12,31,0,0
"Denmark",2020-01-01,2020,1,1,0,0
"Denmark",2020-01-02,2020,1,2,0,0
"Denmark",2020-01-03,2020,1,3,0,0
"Denmark",2020-01-04,2020,1,4,0,0
"Denmark",2020-01-05,2020,1,5,0,0
"Denmark",2020-01-06,2020,1,6,0,0
"Denmark",2020-01-07,2020,1,7,0,0
"Denmark",2020-01-08,2020,1,8,0,0
"Denmark",2020-01-09,2020,1,9,0,0
"Denmark",2020-01-10,2020,1,10,0,0
"Denmark",2020-01-11,2020,1,11,0,0
"Denmark",2020-01-12,2020,1,12,0,0
"Denmark",2020-01-13,2020,1,13,0,0
"Denmark",2020-01-14,2020,1,14,0,0
"Denmark",2020-01-15,2020,1,15,0,0
"Denmark",2020-01-16,2020,1,16,0,0
"Denmark",2020-01-17,2020,1,17,0,0
"Denmark",2020-01-18,2020,1,18,0,0
"Denmark",2020-01-19,2020,1,19,0,0
"Denmark",2020-01-20,2020,1,20,0,0
"Denmark",2020-01-21,2020,1,21,0,0
"Denmark",2020-01-22,2020,1,22,0,0
"Denmark",2020-01-23,2020,1,23,0,0
"Denmark",2020-01-24,2020,1,24,0,0
"Denmark",2020-01-25,2020,1,25,0,0
"Denmark",2020-01-26,2020,1,26,0,0
"Denmark",2020-01-27,2020,1,27,0,0
"Denmark",2020-01-28,2020,1,28,0,0
"Denmark",2020-01-29,2020,1,29,0,0
"Denmark",2020-01-30,2020,1,30,0,0
"Denmark",2020-01-31,2020,1,31,0,0
"Denmark",2020-02-01,2020,2,1,0,0
"Denmark",2020-02-02,2020,2,2,0,0
"Denmark",2020-02-03,2020,2,3,0,0
"Denmark",2020-02-04,2020,2,4,0,0
"Denmark",2020-02-05,2020,2,5,0,0
"Denmark",2020-02-06,2020,2,6,0,0
"Denmark",2020-02-07,2020,2,7,0,0
"Denmark",2020-02-08,2020,2,8,0,0
"Denmark",2020-02-09,2020,2,9,0,0
"Denmark",2020-02-10,2020,2,10,0,0
"Denmark",2020-02-11,2020,2,11,0,0
"Denmark",2020-02-12,2020,2,12,0,0
"Denmark",2020-02-13,2020,2,13,0,0
"Denmark",2020-02-14,2020,2,14,0,0
"Denmark",2020-02-15,2020,2,15,0,0
"Denmark",2020-02-16,2020,2,16,0,0
"Denmark",2020-02-17,2020,2,17,0,0
"Denmark",2020-02-18,2020,2,18,0,0
"Denmark",2020-02-19,2020,2,19,0,0
"Denmark",2020-02-20,2020,2,20,0,0
"Denmark",2020-02-21,2020,2,21,0,0
"Denmark",2020-02-22,2020,2,22,0,0
"Denmark",2020-02-23,2020,2,23,0,0
"Denmark",2020-02-24,2020,2,24,0,0
"Denmark",2020-02-25,2020,2,25,0,0
"Denmark",2020-02-26,2020,2,26,0,0
"Denmark",2020-02-27,2020,2,27,1,0
"Denmark",2020-02-28,2020,2,28,0,0
"Denmark",2020-02-29,2020,2,29,1,0
"Denmark",2020-03-01,2020,3,1,1,0
"Denmark",2020-03-02,2020,3,2,1,0
"Denmark",2020-03-03,2020,3,3,1,0
"Denmark",2020-03-04,2020,3,4,3,0
"Denmark",2020-03-05,2020,3,5,2,0
"Denmark",2020-03-06,2020,3,6,10,0
"Denmark",2020-03-07,2020,3,7,3,0
"Denmark",2020-03-08,2020,3,8,8,0
"Denmark",2020-03-09,2020,3,9,7,0
"Denmark",2020-03-10,2020,3,10,75,0
"Denmark",2020-03-11,2020,3,11,151,0
"Denmark",2020-03-12,2020,3,12,252,0
"Denmark",2020-03-13,2020,3,13,160,0
"Denmark",2020-03-14,2020,3,14,128,0
"Denmark",2020-03-15,2020,3,15,23,0
"Denmark",2020-03-16,2020,3,16,48,1
"Denmark",2020-03-17,2020,3,17,57,0
"Denmark",2020-03-18,2020,3,18,92,3
"Denmark",2020-03-19,2020,3,19,91,0
"Denmark",2020-03-20,2020,3,20,36,2
"Denmark",2020-03-21,2020,3,21,104,3
"Denmark",2020-03-22,2020,3,22,71,4
"Denmark",2020-03-23,2020,3,23,69,0
"Denmark",2020-03-24,2020,3,24,65,11
"Denmark",2020-03-25,2020,3,25,131,8
"Denmark",2020-03-26,2020,3,26,133,2
"Denmark",2020-03-27,2020,3,27,153,7
"Denmark",2020-03-28,2020,3,28,169,11
"Denmark",2020-03-29,2020,3,29,155,13
"Denmark",2020-03-30,2020,3,30,194,7
"Denmark",2020-03-31,2020,3,31,182,5
"Denmark",2020-04-01,2020,4,1,283,13
"Denmark",2020-04-02,2020,4,2,247,14
"Denmark",2020-04-03,2020,4,3,279,19
"Denmark",2020-04-04,2020,4,4,371,16
"Denmark",2020-04-05,2020,4,5,320,22
"Denmark",2020-04-06,2020,4,6,292,18
"Denmark",2020-04-07,2020,4,7,312,8
"Denmark",2020-04-08,2020,4,8,390,16
"Denmark",2020-04-09,2020,4,9,331,15
"Denmark",2020-04-10,2020,4,10,233,19
"Denmark",2020-04-11,2020,4,11,184,10
"Denmark",2020-04-12,2020,4,12,177,13
"Denmark",2020-04-13,2020,4,13,178,13
"Denmark",2020-04-14,2020,4,14,144,12
"Denmark",2020-04-15,2020,4,15,193,14
"Denmark",2020-04-16,2020,4,16,170,10
"Denmark",2020-04-17,2020,4,17,198,12
"Denmark",2020-04-18,2020,4,18,194,15
"Denmark",2020-04-19,2020,4,19,169,10
"France",2019-12-31,2019,12,31,0,0
"France",2020-01-01,2020,1,1,0,0
"France",2020-01-02,2020,1,2,0,0
"France",2020-01-03,2020,1,3,0,0
"France",2020-01-04,2020,1,4,0,0
"France",2020-01-05,2020,1,5,0,0
"France",2020-01-06,2020,1,6,0,0
"France",2020-01-07,2020,1,7,0,0
"France",2020-01-08,2020,1,8,0,0
"France",2020-01-09,2020,1,9,0,0
"France",2020-01-10,2020,1,10,0,0
"France",2020-01-11,2020,1,11,0,0
"France",2020-01-12,2020,1,12,0,0
"France",2020-01-13,2020,1,13,0,0
"France",2020-01-14,2020,1,14,0,0
"France",2020-01-15,2020,1,15,0,0
"France",2020-01-16,2020,1,16,0,0
"France",2020-01-17,2020,1,17,0,0
"France",2020-01-18,2020,1,18,0,0
"France",2020-01-19,2020,1,19,0,0
"France",2020-01-20,2020,1,20,0,0
"France",2020-01-21,2020,1,21,0,0
"France",2020-01-22,2020,1,22,0,0
"France",2020-01-23,2020,1,23,0,0
"France",2020-01-24,2020,1,24,0,0
"France",2020-01-25,2020,1,25,3,0
"France",2020-01-26,2020,1,26,0,0
"France",2020-01-27,2020,1,27,0,0
"France",2020-01-28,2020,1,28,0,0
"France",2020-01-29,2020,1,29,1,0
"France",2020-01-30,2020,1,30,1,0
"France",2020-01-31,2020,1,31,1,0
"France",2020-02-01,2020,2,1,0,0
"France",2020-02-02,2020,2,2,0,0
"France",2020-02-03,2020,2,3,0,0
"France",2020-02-04,2020,2,4,0,0
"France",2020-02-05,2020,2,5,0,0
"France",2020-02-06,2020,2,6,0,0
"France",2020-02-07,2020,2,7,0,0
"France",2020-02-08,2020,2,8,5,0
"France",2020-02-09,2020,2,9,0,0
"France",2020-02-10,2020,2,10,0,0
"France",2020-02-11,2020,2,11,0,0
"France",2020-02-12,2020,2,12,0,0
"France",2020-02-13,2020,2,13,0,0
"France",2020-02-14,2020,2,14,0,0
"France",2020-02-15,2020,2,15,0,1
"France",2020-02-16,2020,2,16,0,0
"France",2020-02-17,2020,2,17,1,0
"France",2020-02-18,2020,2,18,0,0
"France",2020-02-19,2020,2,19,0,0
"France",2020-02-20,2020,2,20,0,0
"France",2020-02-21,2020,2,21,0,0
"France",2020-02-22,2020,2,22,0,0
"France",2020-02-23,2020,2,23,0,0
"France",2020-02-24,2020,2,24,0,0
"France",2020-02-25,2020,2,25,0,0
"France",2020-02-26,2020,2,26,2,0
"France",2020-02-27,2020,2,27,3,1
"France",2020-02-28,2020,2,28,21,0
"France",2020-02-29,2020,2,29,19,0
"France",2020-03-01,2020,3,1,43,0
"France",2020-03-02,2020,3,2,30,0
"France",2020-03-03,2020,3,3,48,1
"France",2020-03-04,2020,3,4,34,1
"France",2020-03-05,2020,3,5,73,0
"France",2020-03-06,2020,3,6,138,3
"France",2020-03-07,2020,3,7,190,2
"France",2020-03-08,2020,3,8,103,1
"France",2020-03-09,2020,3,9,410,9
"France",2020-03-10,2020,3,10,286,11
"France",2020-03-11,2020,3,11,372,3
"France",2020-03-12,2020,3,12,497,15
"France",2020-03-13,2020,3,13,595,13
"France",2020-03-14,2020,3,14,785,18
"France",2020-03-15,2020,3,15,838,12
"France",2020-03-16,2020,3,16,924,36
"France",2020-03-17,2020,3,17,1210,21
"France",2020-03-18,2020,3,18,1097,27
"France",2020-03-19,2020,3,19,1404,69
"France",2020-03-20,2020,3,20,1861,128
"France",2020-03-21,2020,3,21,1617,78
"France",2020-03-22,2020,3,22,1847,112
"France",2020-03-23,2020,3,23,1559,112
"France",2020-03-24,2020,3,24,3838,186
"France",2020-03-25,2020,3,25,2446,240
"France",2020-03-26,2020,3,26,2931,231
"France",2020-03-27,2020,3,27,3922,365
"France",2020-03-28,2020,3,28,3809,299
"France",2020-03-29,2020,3,29,4611,319
"France",2020-03-30,2020,3,30,2599,292
"France",2020-03-31,2020,3,31,4376,418
"France",2020-04-01,2020,4,1,7578,499
"France",2020-04-02,2020,4,2,4861,509
"France",2020-04-03,2020,4,3,2116,471
"France",2020-04-04,2020,4,4,5233,2004
"France",2020-04-05,2020,4,5,4267,1053
"France",2020-04-06,2020,4,6,1873,518
"France",2020-04-07,2020,4,7,3912,833
"France",2020-04-08,2020,4,8,3777,1417
"France",2020-04-09,2020,4,9,3881,541
"France",2020-04-10,2020,4,10,4286,1341
"France",2020-04-11,2020,4,11,4342,987
"France",2020-04-12,2020,4,12,3114,635
"France",2020-04-13,2020,4,13,1613,561
"France",2020-04-14,2020,4,14,2673,574
"France",2020-04-15,2020,4,15,5497,762
"France",2020-04-16,2020,4,16,2633,1438
"France",2020-04-17,2020,4,17,2641,753
"France",2020-04-18,2020,4,18,405,761
"France",2020-04-19,2020,4,19,2569,642
"Germany",2019-12-31,2019,12,31,0,0
"Germany",2020-01-01,2020,1,1,0,0
"Germany",2020-01-02,2020,1,2,0,0
"Germany",2020-01-03,2020,1,3,0,0
"Germany",2020-01-04,2020,1,4,0,0
"Germany",2020-01-05,2020,1,5,0,0
"Germany",2020-01-06,2020,1,6,0,0
"Germany",2020-01-07,2020,1,7,0,0
"Germany",2020-01-08,2020,1,8,0,0
"Germany",2020-01-09,2020,1,9,0,0
"Germany",2020-01-10,2020,1,10,0,0
"Germany",2020-01-11,2020,1,11,0,0
"Germany",2020-01-12,2020,1,12,0,0
"Germany",2020-01-13,2020,1,13,0,0
"Germany",2020-01-14,2020,1,14,0,0
"Germany",2020-01-15,2020,1,15,0,0
"Germany",2020-01-16,2020,1,16,0,0
"Germany",2020-01-17,2020,1,17,0,0
"Germany",2020-01-18,2020,1,18,0,0
"Germany",2020-01-19,2020,1,19,0,0
"Germany",2020-01-20,2020,1,20,0,0
"Germany",2020-01-21,2020,1,21,0,0
"Germany",2020-01-22,2020,1,22,0,0
"Germany",2020-01-23,2020,1,23,0,0
"Germany",2020-01-24,2020,1,24,0,0
"Germany",2020-01-25,2020,1,25,0,0
"Germany",2020-01-26,2020,1,26,0,0
"Germany",2020-01-27,2020,1,27,0,0
"Germany",2020-01-28,2020,1,28,1,0
"Germany",2020-01-29,2020,1,29,3,0
"Germany",2020-01-30,2020,1,30,0,0
"Germany",2020-01-31,2020,1,31,1,0
"Germany",2020-02-01,2020,2,1,2,0
"Germany",2020-02-02,2020,2,2,1,0
"Germany",2020-02-03,2020,2,3,1,0
"Germany",2020-02-04,2020,2,4,2,0
"Germany",2020-02-05,2020,2,5,0,0
"Germany",2020-02-06,2020,2,6,0,0
"Germany",2020-02-07,2020,2,7,1,0
"Germany",2020-02-08,2020,2,8,1,0
"Germany",2020-02-09,2020,2,9,0,0
"Germany",2020-02-10,2020,2,10,0,0
"Germany",2020-02-11,2020,2,11,0,0
"Germany",2020-02-12,2020,2,12,2,0
"Germany",2020-02-13,2020,2,13,0,0
"Germany",2020-02-14,2020,2,14,0,0
"Germany",2020-02-15,2020,2,15,0,0
"Germany",2020-02-16,2020,2,16,0,0
"Germany",2020-02-17,2020,2,17,0,0
"Germany",2020-02-18,2020,2,18,0,0
"Germany",2020-02-19,2020,2,19,0,0
"Germany",2020-02-20,2020,2,20,0,0
"Germany",2020-02-21,2020,2,21,0,0
"Germany",2020-02-22,2020,2,22,0,0
"Germany",2020-02-23,2020,2,23,0,0
"Germany",2020-02-24,2020,2,24,0,0
"Germany",2020-02-25,2020,2,25,0,0
"Germany",2020-02-26,2020,2,26,2,0
"Germany",2020-02-27,2020,2,27,4,0
"Germany",2020-02-28,2020,2,28,26,0
"Germany",2020-02-29,2020,2,29,10,0
"Germany",2020-03-01,2020,3,1,54,0
"Germany",2020-03-02,2020,3,2,18,0
"Germany",2020-03-03,2020,3,3,28,0
"Germany",2020-03-04,2020,3,4,39,0
"Germany",2020-03-05,2020,3,5,66,0
"Germany",2020-03-06,2020,3,6,138,0
"Germany",2020-03-07,2020,3,7,284,0
"Germany",2020-03-08,2020,3,8,163,0
"Germany",2020-03-09,2020,3,9,55,0
"Germany",2020-03-10,2020,3,10,237,2
"Germany",2020-03-11,2020,3,11,157,0
"Germany",2020-03-12,2020,3,12,271,1
"Germany",2020-03-13,2020,3,13,802,2
"Germany",2020-03-14,2020,3,14,693,0
"Germany",2020-03-15,2020,3,15,733,3
"Germany",2020-03-16,2020,3,16,1043,4
"Germany",2020-03-17,2020,3,17,1174,1
"Germany",2020-03-18,2020,3,18,1144,0
"Germany",2020-03-19,2020,3,19,1042,0
"Germany",2020-03-20,2020,3,20,5940,30
"Germany",2020-03-21,2020,3,21,4049,2
"Germany",2020-03-22,2020,3,22,3276,22
"Germany",2020-03-23,2020,3,23,3311,27
"Germany",2020-03-24,2020,3,24,4438,32
"Germany",2020-03-25,2020,3,25,2342,23
"Germany",2020-03-26,2020,3,26,4954,49
"Germany",2020-03-27,2020,3,27,5780,55
"Germany",2020-03-28,2020,3,28,6294,72
"Germany",2020-03-29,2020,3,29,3965,64
"Germany",2020-03-30,2020,3,30,4751,66
"Germany",2020-03-31,2020,3,31,4615,128
"Germany",2020-04-01,2020,4,1,5453,149
"Germany",2020-04-02,2020,4,2,6156,140
"Germany",2020-04-03,2020,4,3,6174,145
"Germany",2020-04-04,2020,4,4,6082,141
"Germany",2020-04-05,2020,4,5,5936,184
"Germany",2020-04-06,2020,4,6,3677,92
"Germany",2020-04-07,2020,4,7,3834,173
"Germany",2020-04-08,2020,4,8,4003,254
"Germany",2020-04-09,2020,4,9,4974,246
"Germany",2020-04-10,2020,4,10,5323,266
"Germany",2020-04-11,2020,4,11,4133,171
"Germany",2020-04-12,2020,4,12,2821,129
"Germany",2020-04-13,2020,4,13,2537,126
"Germany",2020-04-14,2020,4,14,2082,170
"Germany",2020-04-15,2020,4,15,2486,285
"Germany",2020-04-16,2020,4,16,2866,315
"Germany",2020-04-17,2020,4,17,3380,299
"Germany",2020-04-18,2020,4,18,3609,242
"Germany",2020-04-19,2020,4,19,2458,184
"Italy",2019-12-31,2019,12,31,0,0
"Italy",2020-01-01,2020,1,1,0,0
"Italy",2020-01-02,2020,1,2,0,0
"Italy",2020-01-03,2020,1,3,0,0
"Italy",2020-01-04,2020,1,4,0,0
"Italy",2020-01-05,2020,1,5,0,0
"Italy",2020-01-06,2020,1,6,0,0
"Italy",2020-01-07,2020,1,7,0,0
"Italy",2020-01-08,2020,1,8,0,0
"Italy",2020-01-09,2020,1,9,0,0
"Italy",2020-01-10,2020,1,10,0,0
"Italy",2020-01-11,2020,1,11,0,0
"Italy",2020-01-12,2020,1,12,0,0
"Italy",2020-01-13,2020,1,13,0,0
"Italy",2020-01-14,2020,1,14,0,0
"Italy",2020-01-15,2020,1,15,0,0
"Italy",2020-01-16,2020,1,16,0,0
"Italy",2020-01-17,2020,1,17,0,0
"Italy",2020-01-18,2020,1,18,0,0
"Italy",2020-01-19,2020,1,19,0,0
"Italy",2020-01-20,2020,1,20,0,0
"Italy",2020-01-21,2020,1,21,0,0
"Italy",2020-01-22,2020,1,22,0,0
"Italy",2020-01-23,2020,1,23,0,0
"Italy",2020-01-24,2020,1,24,0,0
"Italy",2020-01-25,2020,1,25,0,0
"Italy",2020-01-26,2020,1,26,0,0
"Italy",2020-01-27,2020,1,27,0,0
"Italy",2020-01-28,2020,1,28,0,0
"Italy",2020-01-29,2020,1,29,0,0
"Italy",2020-01-30,2020,1,30,0,0
"Italy",2020-01-31,2020,1,31,3,0
"Italy",2020-02-01,2020,2,1,0,0
"Italy",2020-02-02,2020,2,2,0,0
"Italy",2020-02-03,2020,2,3,0,0
"Italy",2020-02-04,2020,2,4,0,0
"Italy",2020-02-05,2020,2,5,0,0
"Italy",2020-02-06,2020,2,6,0,0
"Italy",2020-02-07,2020,2,7,0,0
"Italy",2020-02-08,2020,2,8,0,0
"Italy",2020-02-09,2020,2,9,0,0
"Italy",2020-02-10,2020,2,10,0,0
"Italy",2020-02-11,2020,2,11,0,0
"Italy",2020-02-12,2020,2,12,0,0
"Italy",2020-02-13,2020,2,13,0,0
"Italy",2020-02-14,2020,2,14,0,0
"Italy",2020-02-15,2020,2,15,0,0
"Italy",2020-02-16,2020,2,16,0,0
